Archivo,OLD_Flow Duration,NEW_Flow Duration,OLD_Total Fwd Packets,NEW_Total Fwd Packets,OLD_Total Backward Packets,NEW_Total Backward Packets,OLD_Total Length of Fwd Packets,NEW_Total Length of Fwd Packets,OLD_Total Length of Bwd Packets,NEW_Total Length of Bwd Packets,OLD_Fwd Packet Length Max,NEW_Fwd Packet Length Max,OLD_Fwd Packet Length Min,NEW_Fwd Packet Length Min,OLD_Fwd Packet Length Mean,NEW_Fwd Packet Length Mean,OLD_Fwd Packet Length Std,NEW_Fwd Packet Length Std,OLD_Bwd Packet Length Max,NEW_Bwd Packet Length Max,OLD_Bwd Packet Length Min,NEW_Bwd Packet Length Min,OLD_Bwd Packet Length Mean,NEW_Bwd Packet Length Mean,OLD_Bwd Packet Length Std,NEW_Bwd Packet Length Std,OLD_Flow Bytes/s,NEW_Flow Bytes/s,OLD_Flow Packets/s,NEW_Flow Packets/s,OLD_Flow IAT Mean,NEW_Flow IAT Mean,OLD_Flow IAT Std,NEW_Flow IAT Std,OLD_Flow IAT Max,NEW_Flow IAT Max,OLD_Flow IAT Min,NEW_Flow IAT Min,OLD_Fwd IAT Total,NEW_Fwd IAT Total,OLD_Fwd IAT Mean,NEW_Fwd IAT Mean,OLD_Fwd IAT Std,NEW_Fwd IAT Std,OLD_Fwd IAT Max,NEW_Fwd IAT Max,OLD_Fwd IAT Min,NEW_Fwd IAT Min,OLD_Bwd IAT Total,NEW_Bwd IAT Total,OLD_Bwd IAT Mean,NEW_Bwd IAT Mean,OLD_Bwd IAT Std,NEW_Bwd IAT Std,OLD_Bwd IAT Max,NEW_Bwd IAT Max,OLD_Bwd IAT Min,NEW_Bwd IAT Min,OLD_Fwd Header Length,NEW_Fwd Header Length,OLD_Bwd Header Length,NEW_Bwd Header Length,OLD_Fwd Packets/s,NEW_Fwd Packets/s,OLD_Bwd Packets/s,NEW_Bwd Packets/s,OLD_Min Packet Length,NEW_Min Packet Length,OLD_Max Packet Length,NEW_Max Packet Length,OLD_Packet Length Mean,NEW_Packet Length Mean,OLD_Packet Length Std,NEW_Packet Length Std,OLD_Packet Length Variance,NEW_Packet Length Variance,OLD_FIN Flag Count,NEW_FIN Flag Count,OLD_SYN Flag Count,NEW_SYN Flag Count,OLD_RST Flag Count,NEW_RST Flag Count,OLD_PSH Flag Count,NEW_PSH Flag Count,OLD_ACK Flag Count,NEW_ACK Flag Count,OLD_Down/Up Ratio,NEW_Down/Up Ratio,OLD_Average Packet Size,NEW_Average Packet Size,OLD_Avg Fwd Segment Size,NEW_Avg Fwd Segment Size,OLD_Avg Bwd Segment Size,NEW_Avg Bwd Segment Size,OLD_Init_Win_bytes_forward,NEW_Init_Win_bytes_forward,OLD_Init_Win_bytes_backward,NEW_Init_Win_bytes_backward,OLD_act_data_pkt_fwd,NEW_act_data_pkt_fwd,OLD_Label,NEW_Label
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,98,198,1,1,1,2,2,2,6,14,2,2,2,2,2.0,2.0,0.0,0.0,6,16,6,4,6.0,5.9087958335876465,0.0,0.0,81632.65306,80808.08080808082,20408.16327,15151.515151515152,98.0,99.0,0.0,0.0,98,99,98,98,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24,64,20,20,10204.08163,5050.505050505051,10204.08163,10101.010101010103,2,2,6,16,3.333333333,5.333333333333333,2.309401077,2.309401077,5.333333333,5.333333333,0,0,0,0,0,0,1,1,0,0,1,1,5.0,5.0,2.0,2.0,6.0,5.9087958335876465,1024,66,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Morning.pcap_ISCX.csv,88070,88670,4,4,3,3,207,207,134,142,195,195,0,0,51.75,51.75,95.54187564,95.54187564,128,138,0,0,44.66666667,44.50316619873047,72.23111056,71.94893646240234,3871.920064,3935.942257809857,79.48223004,78.94440058644412,14678.33333,14778.333333333334,34898.20062,34898.20062,85911,85911,39,39,88070,88670,29356.66667,29556.67,50102.25784,50443.59,87208,87208,39,39,86529,87119,43264.5,43559.5,60311.25869,60722.49,85911,85911,618,618,92,132,72,72,45.41841717,45.11108604939664,34.06381288,33.83331453704748,0,0,195,195,42.625,49.857142857142854,75.57576615,75.57576615,5711.696429,5711.696429,0,0,0,0,0,0,1,1,0,0,0,0,48.71428571,48.71428571,51.75,51.75,44.66666667,44.50316619873047,8192,8231,237,237,3,3,Bot,Bot
Tuesday-WorkingHours.pcap_ISCX.csv,9163890,9163717,9,9,15,16,108,108,188,196,24,24,0,0,12.0,12.0,9.695359715,9.695359715,34,44,0,0,12.53333333,12.121454238891602,14.54975045,14.094054222106934,32.30069326,33.17431125382855,2.61897513,2.728150596531953,398430.0,381821.5416666667,1034970.587,1034970.587,3259931,3259931,3,3,6372586,6372530,796573.25,796566.25,1470314.137,1470301.22,3304382,3304382,4,4,9163797,9163717,654556.9286,610914.47,1277579.635,1192397.25,3259931,3259931,3,3,296,336,488,488,0.982115674,0.9821342147515031,1.636859456,1.74601638178045,0,0,34,44,11.84,12.16,12.68752668,12.68752668,160.9733333,160.9733333,0,0,0,0,0,0,1,1,0,0,1,1,12.33333333,12.33333333,12.0,12.0,12.53333333,12.121454238891602,29200,31933,227,227,6,6,FTP-Patator,FTP-Patator
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,5009041,5008987,4,4,4,4,523,523,530,538,523,523,0,0,130.75,130.75,261.5,261.5,530,540,0,0,132.5,132.01217651367188,265.0,264.4237365722656,210.2198804,211.8192760332578,1.597112102,1.5971293197606622,715577.2857,715569.5714285715,1891319.408,1891319.408,5004686,5004686,43,43,4355,4355,1451.666667,1451.67,1734.43055,1734.43,3391,3391,49,49,5008917,5008987,1669639.0,1669662.33,2888741.337,2888781.71,5005270,5005270,883,883,136,176,136,136,0.798556051,0.7985646598803311,0.798556051,0.7985646598803311,0,0,530,540,117.0,132.625,232.171273,232.171273,53903.5,53903.5,0,0,0,0,0,0,1,1,0,0,1,1,131.625,131.625,130.75,130.75,132.5,132.01217651367188,29200,33444,235,235,1,1,Web Attack � Sql Injection,Web Attack � Sql Injection
Wednesday-workingHours.pcap_ISCX.csv,75,175,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26666.66667,11428.57142857143,75.0,175.0,0.0,0.0,75,175,75,75,75,175,75.0,175.0,0.0,0.0,75,175,75,75,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,26666.66667,11428.57142857143,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,251,66,-1,0,0,0,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,87,187,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542503356934,0.0,0.0,68965.51724,74866.3101604278,22988.50575,21390.374331550804,87.0,62.333333333333336,0.0,0.0,87,87,87,62,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,11494.25287,5347.593582887701,11494.25287,16042.780748663103,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542503356934,29200,31880,0,0,0,0,PortScan,PortScan
Wednesday-workingHours.pcap_ISCX.csv,119259886,119747086,2782,2782,2091,2093,12264,12264,7879536,7879536,4344,4344,0,0,4.408339324,4.408339324227175,83.39047044,83.39047044,15928,15938,0,0,3768.3099,3765.592529296875,2374.669707,2372.279541015625,66173.1305,65903.90015837213,40.86034427,40.710802766423896,24478.63013,24568.54452195322,153117.4894,153117.4894,995232,995232,0,0,119000000,119747086,42883.79396,43059.0,200919.1105,201740.0,996222,996222,0,0,119000000,119747086,57062.13876,57240.48,229801.2555,230519.48,995232,995232,1,1,89024,89036,66912,66912,23.3272066,23.232298112039235,17.53313767,17.478504654384658,0,0,15928,15938,1620.054165,1618.8307692307692,2427.873716,2427.873716,5894570.783,5894570.783,0,0,0,0,0,0,0,0,1,1,0,0,1620.38662,1620.38662,4.408339324,4.408339324227175,3768.3099,3765.592529296875,235,15105,235,235,120,120,Heartbleed,Heartbleed
Wednesday-workingHours.pcap_ISCX.csv,4,104,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,19230.76923076923,4.0,104.0,0.0,0.0,4,104,4,4,4,104,4.0,104.0,0.0,0.0,4,104,4,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,500000.0,19230.76923076923,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,274,66,-1,0,0,0,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,43,143,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,139534.8837,97902.0979020979,46511.62791,27972.027972027972,43.0,47.666666666666664,0.0,0.0,43,48,43,43,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,23255.81395,6993.006993006993,23255.81395,20979.020979020977,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Wednesday-workingHours.pcap_ISCX.csv,30647,31547,3,3,7,7,344,344,11595,11603,344,344,0,0,114.6666667,114.66666666666667,198.6084926,198.6084926,5792,5802,0,0,1656.428571,1654.9990234375,2118.227235,2116.626708984375,389565.0471,378704.78967889183,326.2962117,316.98735220464704,3405.222222,3505.222222222222,7014.146701,7014.146701,19953,19953,4,4,10000,10297,5000.0,5148.5,7065.410958,7275.25,9996,9996,4,4,30636,31547,5106.0,5257.83,8316.652644,8563.96,19953,19953,48,48,104,144,232,232,97.88886351,95.09620566139411,228.4073482,221.89114654325294,0,0,5792,5802,1085.363636,1194.7,1824.494137,1824.494137,3328778.855,3328778.855,0,0,0,0,0,0,1,1,0,0,2,2,1193.9,1193.9,114.6666667,114.66666666666667,1656.428571,1654.9990234375,29200,47110,235,235,1,1,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,49,149,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653,13422.818791946309,49.0,149.0,0.0,0.0,49,149,49,49,49,149,49.0,149.0,0.0,0.0,49,149,49,49,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,40816.32653,13422.818791946309,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,274,66,-1,0,0,0,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,13888,14188,2,2,2,4,12,12,11,19,6,6,6,6,6.0,6.0,0.0,0.0,11,21,0,0,5.5,5.405540466308594,7.778174593,7.605822563171387,1656.105991,2184.945023963913,288.0184332,422.89258528333806,4629.333333,2837.6,7600.338172,7600.338172,13403,13403,63,63,485,498,485.0,498.0,0.0,0.0,485,498,485,485,13825,14188,13825.0,4729.33,0.0,0.0,13825,13825,13825,4729,40,80,64,64,144.0092166,140.964195094446,144.0092166,281.928390188892,0,0,11,21,5.8,5.166666666666667,3.898717738,3.898717738,15.2,15.2,1,1,0,0,0,0,0,0,0,0,1,1,7.25,7.25,6.0,6.0,5.5,5.405540466308594,0,0,235,235,1,1,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,243,343,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8230.452675,5830.903790087464,243.0,343.0,0.0,0.0,243,343,243,243,243,343,243.0,343.0,0.0,0.0,243,343,243,243,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,8230.452675,5830.903790087464,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,274,66,-1,0,0,0,DoS Hulk,DoS Hulk
Wednesday-workingHours.pcap_ISCX.csv,17056745,17056701,4,4,3,3,239,239,0,0,231,231,0,0,59.75,59.75,114.2289368,114.2289368,0,0,0,0,0.0,0.0,0.0,0.0,14.01205212,14.012088269589764,0.410394832,0.4103958907411228,2842790.833,2842783.5,6962871.618,6962871.618,17100000,17100000,4,4,17100000,17056701,5685551.333,5685567.0,9846873.097,9846900.23,17100000,17100000,393,393,17100000,17056701,8528370.5,8528350.5,12100000.0,12099971.62,17100000,17100000,957,957,136,176,104,104,0.234511333,0.23451193756635588,0.175883499,0.1758839531747669,0,0,231,231,29.875,34.142857142857146,81.31497402,81.31497402,6612.125,6612.125,0,0,0,0,0,0,1,1,0,0,0,0,34.14285714,34.14285714,59.75,59.75,0.0,0.0,29200,31764,235,235,2,2,DoS slowloris,DoS slowloris
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,100799128,100799049,8,8,6,6,56,56,11601,11609,20,20,0,0,7.0,7.0,5.656854249,5.656854249,5840,5850,0,0,1933.5,1932.018798828125,2189.772933,2188.401123046875,115.6458417,115.72529816228723,0.13889009,0.13889019925178064,7753779.077,7753773.0,27800000.0,27800000.0,100000000,100000000,13,13,100000000,100799049,14300000.0,14399864.14,37800000.0,38063976.55,100000000,100000000,247,247,516413,520539,103282.6,104107.8,227317.8991,229134.11,509893,509893,13,13,172,212,132,132,0.079365766,0.07936582814387465,0.059524324,0.05952437110790599,0,0,5840,5850,777.5333333,833.2142857142857,1633.102694,1633.102694,2667024.41,2667024.41,0,0,0,0,0,0,0,0,1,1,0,0,833.0714286,833.0714286,7.0,7.0,1933.5,1932.018798828125,256,8480,229,229,6,6,DDoS,DDoS
Wednesday-workingHours.pcap_ISCX.csv,97456126,97456062,4,4,5,5,362,362,11595,11603,356,356,0,0,90.5,90.5,177.0225974,177.0225974,8688,8698,0,0,2319.0,2317.07275390625,3774.237539,3772.541259765625,122.6911072,122.77327602258339,0.092349249,0.09234930916867952,12200000.0,12182007.75,34400000.0,34400000.0,97400000,97400000,45,45,97400000,97456062,32500000.0,32485354.0,56200000.0,56174673.69,97400000,97400000,995,995,58526,58560,14631.5,14640.0,21846.27676,21858.97,46318,46318,85,85,124,164,168,168,0.04104411,0.04104413740830201,0.051305138,0.05130517176037751,0,0,8688,8698,1196.3,1329.4444444444443,2782.559815,2782.559815,7742639.122,7742639.122,1,1,0,0,0,0,0,0,0,0,1,1,1329.222222,1329.222222,90.5,90.5,2319.0,2317.07275390625,0,14190,235,235,1,1,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,39,139,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,153846.1538,100719.42446043166,51282.05128,28776.97841726619,39.0,46.333333333333336,0.0,0.0,39,47,39,39,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,25641.02564,7194.244604316547,25641.02564,21582.733812949642,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,74,174,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,81081.08108,80459.77011494253,27027.02703,22988.505747126437,74.0,58.0,0.0,0.0,74,74,74,58,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,13513.51351,5747.126436781609,13513.51351,17241.379310344826,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,5013370,5013302,7,7,6,6,740,740,7037,7045,382,382,0,0,105.7142857,105.71428571428571,180.674398,180.674398,3883,3893,0,0,1172.833333,1171.7601318359375,1538.284813,1537.059814453125,1551.251952,1552.8687479828664,2.593066141,2.5931013132661866,417780.8333,417775.1666666667,1444387.086,1444387.086,5004324,5004324,33,33,9046,9046,1507.666667,1507.67,1602.32764,1602.33,4720,4720,423,423,5013310,5013302,1002662.0,1002660.4,2237389.634,2237386.06,5005024,5005024,50,50,232,272,200,200,1.396266384,1.3962853225279466,1.196799757,1.1968159907382399,0,0,3883,3893,555.5,598.8461538461538,1110.744501,1110.744501,1233753.346,1233753.346,0,0,0,0,0,0,1,1,0,0,0,0,598.2307692,598.2307692,105.7142857,105.71428571428571,1172.833333,1171.7601318359375,29200,42352,243,243,2,2,Web Attack � XSS,Web Attack � XSS
Wednesday-workingHours.pcap_ISCX.csv,99999488,99999470,2,2,2,2,16,16,0,0,8,8,8,8,8.0,8.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.160000819,0.16000084800449443,0.040000205,0.04000021200112361,33300000.0,33333156.666666668,57700000.0,57700000.0,100000000,100000000,51,51,100000000,99999470,100000000.0,99999470.0,0.0,0.0,100000000,100000000,100000000,99999470,100000000,99999470,100000000.0,99999470.0,0.0,0.0,100000000,100000000,100000000,99999470,64,104,64,64,0.020000102,0.020000106000561804,0.020000102,0.020000106000561804,0,0,8,18,4.8,4.0,4.38178046,4.38178046,19.2,19.2,0,0,1,1,0,0,0,0,1,1,1,1,6.0,6.0,8.0,8.0,0.0,0.0,229,4526,235,235,1,1,DoS slowloris,DoS slowloris
Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,48450959,48450944,7,7,8,10,1959,1959,48,56,963,963,6,6,279.8571429,279.85714285714283,369.4633173,369.4633173,6,16,6,4,6.0,5.870825290679932,0.0,0.0,41.42332869,41.588456976194315,0.309591395,0.35087035662297933,3460782.786,3028184.0,12600000.0,12600000.0,47200000,47200000,42,42,1211280,1210055,201880.0,201675.83,469521.0107,469046.17,1159621,1159621,453,453,48500000,48450944,6921524.143,5383438.22,17800000.0,13844523.02,47200000,47200000,714,714,140,180,160,160,0.144475984,0.14447602919769736,0.165115411,0.20639432742528196,6,6,963,963,129.1875,118.52941176470588,271.3075054,271.3075054,73607.7625,73607.7625,0,0,1,1,0,0,0,0,1,1,1,1,137.8,137.8,279.8571429,279.85714285714283,6.0,5.870825290679932,255,66,1452,1452,6,6,Infiltration,Infiltration
Wednesday-workingHours.pcap_ISCX.csv,99192678,99192600,8,8,6,6,306,306,11595,11603,306,306,0,0,38.25,38.25,108.1873375,108.1873375,5792,5802,0,0,1932.5,1931.0181884765625,2181.008184,2179.646728515625,119.9786137,120.0593592667195,0.14113945,0.14113956081401233,7630206.0,7630200.0,27500000.0,27500000.0,99000000,99000000,1,1,99000000,99192600,14100000.0,14170371.43,37400000.0,37586658.97,99000000,99000000,1,1,160409,160721,32081.8,32144.2,64548.4856,64674.03,147116,147116,46,46,264,304,200,200,0.080651114,0.08065117760800705,0.060488336,0.06048838320600529,0,0,5792,5802,793.4,850.6428571428571,1622.227384,1622.227384,2631621.686,2631621.686,0,0,0,0,0,0,0,0,1,1,0,0,850.0714286,850.0714286,38.25,38.25,1932.5,1931.0181884765625,251,8554,235,235,1,1,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,71692,72292,3,3,4,4,26,26,11607,11615,20,20,0,0,8.666666667,8.666666666666666,10.26320288,10.26320288,11595,11605,0,0,2901.75,2899.264892578125,5795.50069,5793.25146484375,162263.5719,161027.49958501634,97.63990403,96.82952470536159,11948.66667,12048.666666666666,28432.42677,28432.42677,69983,69983,36,36,1263,1275,631.5,637.5,423.5569619,427.58,931,931,332,332,71617,72292,23872.33333,24097.33,39935.08275,40311.48,69983,69983,410,410,72,112,92,92,41.84567316,41.498367730869255,55.79423088,55.33115697449234,0,0,11595,11605,1454.125,1663.0,4097.537534,4097.537534,16800000.0,16800000.0,0,0,0,0,0,0,1,1,0,0,1,1,1661.857143,1661.857143,8.666666667,8.666666666666666,2901.75,2899.264892578125,8192,31842,229,229,2,2,DDoS,DDoS
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,18,118,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,333333.3333,118644.06779661018,111111.1111,33898.30508474576,18.0,39.333333333333336,0.0,0.0,18,40,18,18,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,55555.55556,8474.57627118644,55555.55556,25423.728813559323,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,508,708,2,2,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5905.511811,4237.28813559322,254.0,354.0,309.7127702,309.7127702,473,473,35,35,508,708,508.0,708.0,0.0,0.0,508,708,508,508,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,32,32,3937.007874,2824.858757062147,1968.503937,1412.4293785310736,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,237,66,235,235,0,0,Web Attack � Sql Injection,Web Attack � Sql Injection
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,351,451,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5698.005698,4434.589800443458,351.0,451.0,0.0,0.0,351,451,351,351,351,451,351.0,451.0,0.0,0.0,351,451,351,351,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64,104,0,0,5698.005698,4434.589800443458,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1439,376,-1,0,0,0,Web Attack � XSS,Web Attack � XSS
Wednesday-workingHours.pcap_ISCX.csv,7905132,7905053,8,8,7,7,409,409,11632,11640,409,409,0,0,51.125,51.125,144.6033368,144.6033368,5792,5802,0,0,1661.714286,1660.25048828125,2421.691813,2420.125,1523.187722,1524.214954662543,1.897501522,1.8975204846823925,564652.2857,564646.6428571428,1492313.364,1492313.364,5002594,5002594,9,9,2902538,2902512,414648.2857,414644.57,1094689.737,1094679.93,2897169,2897169,14,14,7905123,7905053,1317520.5,1317508.83,2145494.809,2145475.81,5004219,5004219,44,44,264,304,232,232,1.012000812,1.0120109251639426,0.88550071,0.8855095595184498,0,0,5792,5802,752.5625,803.2666666666667,1743.985549,1743.985549,3041485.596,3041485.596,0,0,0,0,0,0,1,1,0,0,0,0,802.7333333,802.7333333,51.125,51.125,1661.714286,1660.25048828125,29200,46831,235,235,1,1,DoS GoldenEye,DoS GoldenEye
Wednesday-workingHours.pcap_ISCX.csv,100163752,100163680,6,6,4,4,370,370,11595,11603,370,370,0,0,61.66666667,61.666666666666664,151.0518675,151.0518675,10147,10157,0,0,2898.75,2896.48876953125,4880.140256,4878.06005859375,119.454391,119.53434618216903,0.099836516,0.09983658747362317,11100000.0,11129297.777777778,33400000.0,33400000.0,100000000,100000000,0,0,100000000,100163680,20000000.0,20032736.0,44800000.0,44873328.64,100000000,100000000,0,0,20536,20570,6845.333333,6856.67,8382.88073,8396.76,16262,16262,196,196,200,240,136,136,0.059901909,0.059901952484173904,0.039934606,0.03993463498944927,0,0,10147,10157,1087.727273,1197.3,3036.125099,3036.125099,9218055.618,9218055.618,0,0,0,0,0,0,0,0,1,1,0,0,1196.5,1196.5,61.66666667,61.666666666666664,2898.75,2896.48876953125,251,16835,235,235,1,1,DoS Hulk,DoS Hulk
Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,8193781,8193777,5,5,0,0,30,30,0,0,6,6,6,6,6.0,6.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.661313379,3.661315166375653,0.610218897,0.6102191943959421,2048445.25,2048444.25,4094224.024,4094224.024,8189781,8189781,0,0,8193781,8193777,2048445.25,2048444.25,4094224.024,4094222.03,8189781,8189781,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,100,140,0,0,0.610218897,0.6102191943959421,0.0,0.0,6,6,6,16,6.0,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,7.2,7.2,6.0,6.0,0.0,0.0,256,66,-1,0,4,4,DDoS,DDoS
Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,24,124,1,1,1,3,0,0,6,14,0,0,0,0,0.0,0.0,0.0,0.0,6,16,6,4,6.0,5.594542026519775,0.0,0.0,250000.0,112903.2258064516,83333.33333,32258.06451612903,24.0,41.333333333333336,0.0,0.0,24,42,24,24,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,80,20,20,41666.66667,8064.516129032258,41666.66667,24193.548387096773,0,0,6,16,2.0,3.5,3.464101615,3.464101615,12.0,12.0,0,0,0,0,0,0,1,1,0,0,1,1,3.0,3.0,0.0,0.0,6.0,5.594542026519775,29200,31880,0,0,0,0,PortScan,PortScan
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,70203058,70202252,204,204,105,105,48695,48695,183491,183499,585,585,0,0,238.7009804,238.70098039215685,251.7257359,251.7257359,1869,1879,0,0,1747.533333,1746.594482421875,335.6885881,334.5971984863281,3307.348805,3307.5007337371458,4.401517666,4.401568200404739,227932.0065,227929.3896103896,433115.7796,433115.7796,3766369,3766369,4,4,70200000,70202252,345803.9803,345823.9,494109.1676,494137.63,3766369,3766369,460,460,70200000,70202252,675028.2308,675021.65,509475.6761,509470.71,3767000,3767000,4,4,6536,6536,3368,3368,2.905856323,2.9058896857040994,1.495661343,1.4956785147006395,0,0,1869,1879,748.9870968,751.4368932038835,769.4796332,769.4796332,592098.906,592098.906,0,0,0,0,0,0,1,1,0,0,0,0,751.4110032,751.4110032,238.7009804,238.70098039215685,1747.533333,1746.594482421875,29200,39418,1150,1150,101,101,Web Attack � XSS,Web Attack � XSS
