Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,Label,_ORIGIN_FILE_,_ORIGIN_IDX_
174,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,80459.77011494253,22988.505747126437,58.0,0.0,74,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5747.126436781609,17241.379310344826,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,195186
87171903,8,6,303,11603,303,0,37.875,107.1266773,4365,0,1931.046875,2181.20703125,136.58070536787525,0.16060220688310545,6705531.0,23300000.0,84200000,2,87171903,12453129.0,31481510.11,84200000,4,1238,247.6,348.3,813,2,320,200,0.09177268964748883,0.06882951723561662,0,4365,850.4285714285714,1622.993099,2634106.6,0,0,0,0,1,0,849.8571429,37.875,1931.046875,8764,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,230133
115481780,19,2,5200,0,520,0,273.6842105263158,266.7543715,0,0,0.0,0.0,45.028748257950305,0.1818468679647993,5774089.0,8561991.511,32100000,71,115481780,6415654.44,8807621.19,32100000,328,31732385,31732385.0,0.0,31732385,31600000,704,80,0.16452811863481842,0.017318749329980884,0,520,247.61904761904762,265.0165395,70233.76623,0,0,0,1,0,0,247.6190476,273.6842105263158,0.0,30006,28960,10,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,71593
97516120,6,4,397,11603,397,0,66.16666666666667,162.0745713,8698,0,2896.577880859375,4093.58984375,123.05657772273959,0.10254714810228299,10835124.444444444,32500000.0,97500000,35,97516120,19503224.0,43607208.53,97500000,49,7714,2571.33,3887.13,7056,189,240,136,0.06152828886136979,0.0410188592409132,0,8698,1200.0,2664.885394,7101614.164,0,0,0,0,1,0,1199.2,66.16666666666667,2896.577880859375,14484,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,117996
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,256337
5919414,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.068069237934701,0.8446782063224502,1479853.5,2958935.001,5918257,313,5919414,1479853.5,2958933.0,5918257,313,0,0.0,0.0,0,0,140,0,0.8446782063224502,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,135992
584379,3,5,26,11615,20,0,8.666666666666666,10.26320288,10145,0,2319.324462890625,4411.31396484375,19920.291454689508,13.689745866980163,83482.71428571429,220495.7647,583527,4,681,340.5,475.88,677,4,584379,146094.75,291618.99,583527,5,112,112,5.133654700117561,8.556091166862602,0,10145,1455.125,3350.634907,11200000.0,0,0,0,1,0,1,1454.125,8.666666666666666,2319.324462890625,28018,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,93634
144,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,111111.11111111111,20833.333333333332,72.0,0.0,72,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6944.444444444444,13888.888888888889,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,136139
159,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,100628.93081761007,18867.924528301886,79.5,0.0,80,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6289.30817610063,12578.61635220126,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,119685
5008987,4,4,523,538,523,0,130.75,261.5,540,0,132.01217651367188,264.4237365722656,211.8192760332578,1.5971293197606622,715569.5714285715,1891319.408,5004686,43,4355,1451.67,1734.43,3391,49,5008987,1669662.33,2888781.71,5005270,883,176,136,0.7985646598803311,0.7985646598803311,0,540,132.625,232.171273,53903.5,0,0,0,1,0,1,131.625,130.75,132.01217651367188,33444,235,1,Web Attack � Sql Injection,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,91571
24006732,35,37,13418,218,1460,6,383.37142857142857,499.5694079,16,4,5.863548278808594,0.0,568.0073406076262,2.999158735974559,338122.9859154929,2264259.724,18500000,0,24006732,706080.35,3210115.61,18500000,3,24006732,666853.67,3031840.27,18500000,0,740,700,1.4579243855431885,1.5412343504313708,6,1460,189.38888888888889,396.4548898,157176.4797,0,1,0,0,1,1,195.2,383.37142857142857,5.863548278808594,66,1428,34,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,139341
11847730,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.0257045020438516,0.3376174170073086,3949243.3333333335,6840288.95,11800000,1,11847730,3949243.33,6840286.64,11800000,1,0,0.0,0.0,0,0,120,0,0.3376174170073086,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,83168
1628935,12,8,2145,10226,566,0,178.75,225.8890013,5340,0,1275.9600830078125,1964.7249755859375,7594.532624076467,12.277960753498451,85733.42105263157,333916.5926,1463559,59,1628935,148085.0,436998.01,1463559,195,157595,22513.57,18548.5,52274,1610,432,264,7.366776452099071,4.911184301399381,0,5340,618.55,1299.540116,1688804.514,0,0,0,1,0,0,618.15,178.75,1275.9600830078125,44554,262,5,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,15236
7758729,9,16,116,196,25,0,12.88888888888889,10.71732761,44,0,12.121031761169434,14.09465217590332,40.21277196303673,3.222177240627943,323280.375,870605.5887,2584732,3,5193103,649137.88,1196953.42,2627164,233,7758729,517248.6,1002304.34,2584732,3,336,488,1.1599838066260595,2.0621934340018835,0,44,12.48,12.97009381,168.2233333,0,0,0,1,0,1,12.66666667,12.88888888888889,12.121031761169434,31939,227,6,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,65578
145,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,110344.8275862069,20689.655172413793,72.5,0.0,73,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6896.551724137931,13793.103448275862,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,122691
174,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,80459.77011494253,22988.505747126437,58.0,0.0,74,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5747.126436781609,17241.379310344826,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,197190
18038865,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11087172058774207,18038865.0,0.0,18038865,18000000,18038865,18038865.0,0.0,18038865,18000000,0,0.0,0.0,0,0,104,0,0.11087172058774207,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2169,0,0,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,635961
79491982,41,41,14666,242,1460,6,357.7073170731707,472.2611695,16,4,5.864634037017822,0.0,187.54092708369004,1.0315505782709005,981382.4938271604,6506653.616,55100000,1,79491982,1987299.55,9092689.77,55100000,3,79491982,1987299.55,8856942.18,55100000,1,860,780,0.5157752891354502,0.5157752891354502,6,1460,181.8048780487805,377.6637826,142629.9327,0,1,0,0,1,0,186.95,357.7073170731707,5.864634037017822,66,1452,40,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,213243
157,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,89171.97452229299,25477.707006369426,52.333333333333336,0.0,57,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6369.426751592357,19108.28025477707,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,167746
83870996,7,5,387,11603,381,0,55.285714285714285,143.6439049,7250,0,2317.177490234375,3329.98095703125,142.95764414196296,0.14307687487102214,7624636.0,25200000.0,83700000,3,83870996,13978499.33,34147476.94,83700000,3,144680,36170.0,65022.53,133126,85,260,168,0.08346151034142958,0.05961536452959256,0,7250,999.1666666666666,2243.314824,5032461.397,0,0,0,0,1,0,998.5,55.285714285714285,2317.177490234375,12170,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,130555
11638449,21,32,2008,2753,640,0,95.61904761904762,140.0451628,975,0,85.27484130859375,219.62594604492188,409.07512676302485,4.55387139643779,223816.32692307694,605103.486,2274312,12,9725230,486261.5,861603.17,2322184,275,11638449,375433.84,750792.37,2274312,37,720,1032,1.8043641382112,2.7495072582265903,0,975,89.83018867924528,189.5902723,35944.47135,0,0,0,1,0,1,89.67924528,95.61904761904762,85.27484130859375,33625,247,16,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,313170
7553684,4,4,602,372,602,0,150.5,301.0,374,0,90.52900695800781,181.45079040527344,128.94370482005866,1.0590858712119808,1079097.7142857143,1972218.778,5001845,97,2551908,850636.0,1466296.15,2543750,884,7553684,2517894.67,2498076.95,5002441,6531,176,136,0.5295429356059904,0.5295429356059904,0,602,121.75,221.137966,48902.0,0,0,0,1,0,1,120.75,150.5,90.52900695800781,33057,236,1,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,23640
33933539,8,6,381,11603,369,0,47.625,129.8833955,5802,0,1930.993408203125,2178.218505859375,353.1609243586411,0.41257117331616955,2610272.230769231,9368426.006,33800000,1,33933539,4847648.43,12849416.05,33800000,1,143126,28625.2,57235.91,130071,66,280,200,0.2357549561806683,0.17681621713550125,0,5802,856.0,1619.833757,2623861.4,0,0,0,0,1,0,855.4285714,47.625,1930.993408203125,9049,235,3,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,174905
20996724,2,1,15,0,15,0,7.5,10.60660172,0,0,0.0,0.0,0.7143971602427122,0.14287943204854242,10498362.0,14800000.0,21000000,26,20996724,20996724.0,0.0,21000000,20996724,0,0.0,0.0,0,0,104,32,0.09525295469902828,0.04762647734951414,0,25,5.0,8.660254038,75.0,0,1,0,0,1,0,10.0,7.5,0.0,582,235,0,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,70746
110782087,5,3,527,0,520,0,105.4,231.7882654,0,0,0.0,0.0,4.757086766202554,0.0722138408531697,15826012.42857143,41200000.0,109000000,52,110782087,27695521.75,54391205.17,109000000,632,108786013,54393006.5,77006948.76,109000000,5454,208,104,0.04513365053323106,0.027080190319938635,0,520,65.875,173.0571518,29948.77778,0,0,0,1,0,0,65.875,105.4,0.0,31212,235,2,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,73784
111,1,2,2,14,2,2,2.0,0.0,16,4,5.908795356750488,0.0,144144.14414414414,27027.027027027027,55.5,0.0,56,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,9009.009009009009,18018.018018018018,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.908795356750488,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,109712
1923921,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.47452468162674,2.0790874469377902,641307.0,1109916.454,1922929,4,1923921,641307.0,1109914.72,1922929,4,0,0.0,0.0,0,0,120,0,2.0790874469377902,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,46591
176,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11363.636363636364,176.0,0.0,176,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,5681.818181818182,5681.818181818182,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,236,0,Web Attack � Brute Force,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,32534
18296,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,983.8216003498032,218.62702229995628,6098.666666666667,10359.6977,17961,1,18296,9148.0,12935.79,17995,1,0,0.0,0.0,0,0,100,32,163.97026672496722,54.65675557498907,0,16,4.5,2.683281573,7.2,1,0,0,0,0,0,6.0,6.0,0.0,0,235,2,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,303035
101,1,1,1983,0,1983,1983,1983.0,0.0,0,0,0.0,0.0,19633663.366336633,19801.980198019803,101.0,0.0,101,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,9900.990099009901,9900.990099009901,0,1983,991.5,1144.885584,1310763.0,0,1,0,0,1,1,1983.0,1983.0,0.0,346,235,0,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,73559
174,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,91954.02298850575,17241.379310344826,87.0,0.0,87,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,5747.126436781609,11494.252873563219,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,88737
68063412,212,106,48783,183592,585,0,230.10849056603774,251.6957324,1879,0,1730.993408203125,358.2273254394531,3414.095667140519,4.672113704790468,214711.0788643533,446166.0968,4821803,3,68063412,322575.41,514406.76,4821803,3,68063412,648222.97,572303.95,4822860,60,6792,3400,3.114742469860312,1.557371234930156,0,1879,730.7389937106918,766.5181054,587550.0059,0,0,0,1,0,0,730.7138365,230.10849056603774,1730.993408203125,39396,1149,101,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,79881
636580,3,5,26,11609,20,0,8.666666666666666,10.26320288,7310,0,2318.357421875,3020.870849609375,18277.357127148196,12.567155738477489,90940.0,234105.3722,621721,100,14467,7233.5,9784.08,14147,315,636580,159145.0,308591.98,621721,100,112,112,4.712683401929058,7.85447233654843,0,7310,1454.375,2460.652985,6054813.111,0,0,0,1,0,1,1453.375,8.666666666666666,2318.357421875,24811,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,43472
19526269,32,43,2440,3009,640,0,76.25,117.9433981,975,0,69.2909927368164,191.25437927246094,279.0599678822411,3.8409795542609806,263868.5,722721.8882,4123460,1,17323305,558816.29,1043643.06,4166925,1,19526269,464911.17,913601.82,4123584,2,1120,1456,1.6388179431513517,2.202161611109629,0,975,72.65333333333334,162.615471,26443.7914,0,0,0,1,0,1,72.54666667,76.25,69.2909927368164,33471,247,22,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,413306
63128,4,3,210,142,198,0,52.5,97.04122835,138,0,44.5030632019043,71.94883728027344,5575.972627043467,110.88581928779622,10521.333333333334,24624.53786,60683,19,63128,21042.67,35813.01,61801,19,61864,30932.0,42897.78,60683,593,132,72,63.363325307312124,47.52249398048409,0,198,50.285714285714285,76.44232186,5843.428571,0,0,0,1,0,0,49.14285714,52.5,44.5030632019043,8232,237,3,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,112588
68917,3,4,26,11609,20,0,8.666666666666666,10.26320288,5850,0,2898.138427734375,3343.941162109375,168826.26928043878,101.57145551895758,11486.166666666666,19850.40479,48888,4,19200,9600.0,13570.74,19005,4,68917,22972.33,24793.95,48888,189,112,92,43.53062379383896,58.040831725118615,0,5850,1662.142857142857,2681.356423,7189672.268,0,0,0,1,0,1,1661.0,8.666666666666666,2898.138427734375,25514,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,64423
8047794,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.727729611369277,0.6212882685615462,2011948.5,4022591.693,8045837,3,8047794,2011948.5,4022589.69,8045837,3,0,0.0,0.0,0,0,140,0,0.6212882685615462,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.2,6.0,0.0,66,0,4,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,65035
146,1,2,2,14,2,2,2.0,0.0,16,4,5.9087958335876465,0.0,109589.04109589041,20547.945205479453,73.0,0.0,73,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,64,20,6849.315068493151,13698.630136986301,2,16,5.333333333333333,2.309401077,5.333333333,0,0,0,1,0,1,5.0,2.0,5.9087958335876465,66,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,135640
118,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16949.15254237288,118.0,0.0,118,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,8474.57627118644,8474.57627118644,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,262,0,Web Attack � XSS,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,86062
104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104,4,104,104.0,0.0,104,4,0,0.0,0.0,0,0,104,0,19230.76923076923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,266939
97470472,4,5,381,11603,375,0,95.25,186.5214465,10146,0,2316.97900390625,4412.57568359375,122.95005609493714,0.09233565627957563,12183809.0,34400000.0,97400000,4,97470472,32490157.33,56282949.47,97400000,4,35589,8897.25,11016.2,23105,188,164,168,0.041038069457589164,0.05129758682198646,0,10146,1331.5555555555557,3173.136997,10100000.0,1,0,0,0,0,1,1331.333333,95.25,2316.97900390625,15877,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,86721
1857552,3,4,26,11609,20,0,8.666666666666666,10.26320288,7225,0,2898.093994140625,3538.184814453125,6263.620076315495,3.768400561599352,309592.0,754687.7378,1850089,2,7061,3530.5,4990.05,7059,2,1857552,619184.0,1066015.62,1850089,160,112,92,1.615028812114008,2.153371749485344,0,7225,1662.142857142857,2786.259804,7763243.696,0,0,0,1,0,1,1661.0,8.666666666666666,2898.093994140625,26291,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,98313
99999358,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000102720659468,0.04000025680164867,33333119.333333332,57700000.0,100000000,88,99999358,99999358.0,0.0,100000000,99999358,99999358,99999358.0,0.0,100000000,99999358,104,64,0.020000128400824334,0.020000128400824334,0,18,4.0,4.38178046,19.2,0,1,0,0,1,1,6.0,8.0,0.0,4526,235,1,DoS slowloris,Wednesday-workingHours.pcap_ISCX.csv,42156
25009871,34,34,13504,200,1460,6,397.1764705882353,509.4611218,16,4,5.860866546630859,0.0,547.9436499292619,2.718926459076898,373281.6567164179,2445453.426,19400000,1,25009871,757874.88,3416281.17,19400000,3,25009871,757874.88,3308927.37,19400000,1,720,640,1.359463229538449,1.359463229538449,6,1460,201.52941176470588,410.4071309,168434.0131,0,1,0,0,1,0,208.0606061,397.1764705882353,5.860866546630859,66,1452,33,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,166343
8275798,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.9000224510071417,0.4833370751678569,2758599.3333333335,4776299.947,8273796,4,8275798,2758599.33,4776298.79,8273796,4,0,0.0,0.0,0,0,120,0,0.4833370751678569,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,64355
83671068,7,6,355,11603,355,0,50.714285714285715,134.1773879,7250,0,1930.9222412109375,2694.1689453125,142.91678456883088,0.15537031271072096,6972589.0,24100000.0,83500000,0,83671068,13945178.0,34210832.36,83500000,0,146716,29343.2,58937.99,134098,71,272,200,0.08366093761346514,0.07170937509725583,0,7250,919.8461538461538,1934.813357,3743502.725,0,0,0,0,1,0,919.2307692,50.714285714285715,1930.9222412109375,10521,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,142440
79316238,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.025215517659826478,79316238.0,0.0,79316238,79300000,79316238,79316238.0,0.0,79316238,79300000,0,0.0,0.0,0,0,104,0,0.025215517659826478,0.0,0,1,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,11666,0,0,DoS GoldenEye,Wednesday-workingHours.pcap_ISCX.csv,546048
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103,3,103,103.0,0.0,103,3,0,0.0,0.0,0,0,104,0,19417.47572815534,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,124242
99999723,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000044320122767,0.040000110800306916,33333241.0,57700000.0,100000000,39,99999723,99999723.0,0.0,100000000,99999723,99999723,99999723.0,0.0,100000000,99999723,104,64,0.020000055400153458,0.020000055400153458,0,18,4.0,4.38178046,19.2,0,1,0,0,1,1,6.0,8.0,0.0,4526,235,1,DoS slowloris,Wednesday-workingHours.pcap_ISCX.csv,55138
172,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,81395.3488372093,23255.81395348837,57.333333333333336,0.0,72,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,5813.953488372093,17441.86046511628,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,194111
85103045,6,6,375,11603,375,0,62.5,153.0931089,5802,0,1930.9998779296875,2178.2255859375,140.74702027406894,0.14100553041315972,7736640.454545454,25600000.0,85000000,3,85103045,17020609.0,38046067.18,85000000,5,145738,29147.6,59015.19,134216,52,240,200,0.07050276520657986,0.07050276520657986,0,5802,998.1666666666666,1714.605939,2939873.526,0,0,0,0,1,1,997.5,62.5,1930.9998779296875,9292,235,1,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,137339
10585257,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.2673044216120593,0.3778840702686765,3528419.0,6110541.035,10600000,1,10585257,3528419.0,6110539.3,10600000,1,0,0.0,0.0,0,0,120,0,0.3778840702686765,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,7.5,6.0,0.0,66,0,3,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,192404
104,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19230.76923076923,104.0,0.0,104,4,104,104.0,0.0,104,4,0,0.0,0.0,0,0,104,0,19230.76923076923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,66,0,0,DoS Hulk,Wednesday-workingHours.pcap_ISCX.csv,323460
185394,29,75,146714,508,18980,0,5059.103448275862,4654.701973,128,0,6.762226581573486,15.506292343139648,794103.3690410693,560.9674530998846,1799.9417475728155,16047.85715,153984,0,185394,6621.21,33314.66,167840,2,184055,2487.23,17361.92,153984,0,632,1292,156.4236167297755,404.54383637010903,0,18980,1415.5961538461538,3467.765769,12000000.0,0,0,0,1,0,2,1582.946237,5059.103448275862,6.762226581573486,7405,1255,28,Bot,Friday-WorkingHours-Morning.pcap_ISCX.csv,113998
108709318,4,3,358,0,351,0,89.5,174.3645606,0,0,0.0,0.0,3.2931859622189887,0.0643919042891981,18118219.666666668,44400000.0,109000000,49,108709318,36236439.33,62863215.2,109000000,609,108709318,54354659.0,76835905.83,109000000,5330,176,104,0.03679537387954177,0.027596530409656327,0,351,51.142857142857146,123.767928,15318.5,0,0,0,1,0,0,51.14285714,89.5,0.0,31030,235,2,DoS Slowhttptest,Wednesday-workingHours.pcap_ISCX.csv,72526
170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588235294,170.0,0.0,170,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,72,32,5882.35294117647,5882.35294117647,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,66,247,0,SSH-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,200577
120,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,100000.0,16666.666666666668,120.0,0.0,120,20,120,120.0,0.0,120,20,0,0.0,0.0,0,0,80,0,16666.666666666668,0.0,6,16,6.0,0.0,0.0,0,0,0,0,1,0,9.0,6.0,0.0,66,0,1,Infiltration,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv,87264
575821,3,5,26,11615,20,0,8.666666666666666,10.26320288,10145,0,2319.324462890625,4411.31396484375,20216.351956597624,13.893206395737563,82260.14285714286,217258.9093,574964,5,634,317.0,352.14,566,68,575821,143955.25,287320.67,574964,5,112,112,5.209952398401587,8.683253997335978,0,10145,1455.125,3350.634907,11200000.0,0,0,0,1,0,1,1454.125,8.666666666666666,2319.324462890625,28018,229,2,DDoS,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv,54866
147,1,3,0,14,0,0,0.0,0.0,16,4,5.594542026519775,0.0,95238.09523809524,27210.884353741498,49.0,0.0,49,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80,20,6802.721088435374,20408.163265306124,0,16,3.5,3.464101615,12.0,0,0,0,1,0,1,3.0,0.0,5.594542026519775,31880,0,0,PortScan,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv,151106
482,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,29045.64315352697,6224.066390041494,241.0,74.95331881,241,88,482,482.0,0.0,482,282,0,0.0,0.0,0,0,104,20,4149.377593360996,2074.688796680498,0,24,4.666666666666667,8.082903769,65.33333333,0,1,0,0,1,0,9.333333333,7.0,0.0,66,0,0,FTP-Patator,Tuesday-WorkingHours.pcap_ISCX.csv,23751
